GeoFIPS,GeoName,Region,Description,2016,2017,2018,2019,2020
" ""39133""","Portage, OH",3.0,Per capita personal income (dollars) 2/,40848.0,42539.0,44118.0,45524.0,48662.0
" ""39135""","Preble, OH",3.0,Per capita personal income (dollars) 2/,36849.0,38221.0,39566.0,40835.0,44630.0
" ""39137""","Putnam, OH",3.0,Per capita personal income (dollars) 2/,43655.0,45921.0,48181.0,49200.0,53557.0
" ""39139""","Richland, OH",3.0,Per capita personal income (dollars) 2/,35404.0,36615.0,37796.0,39577.0,43507.0
" ""39141""","Ross, OH",3.0,Per capita personal income (dollars) 2/,33995.0,35169.0,36709.0,38451.0,42149.0
" ""39143""","Sandusky, OH",3.0,Per capita personal income (dollars) 2/,38109.0,39686.0,40876.0,41851.0,45385.0
" ""39145""","Scioto, OH",3.0,Per capita personal income (dollars) 2/,35418.0,36798.0,38888.0,40583.0,43126.0
" ""39147""","Seneca, OH",3.0,Per capita personal income (dollars) 2/,36818.0,37600.0,38621.0,40084.0,44759.0
" ""39149""","Shelby, OH",3.0,Per capita personal income (dollars) 2/,42030.0,43430.0,44646.0,45196.0,49186.0
" ""39151""","Stark, OH",3.0,Per capita personal income (dollars) 2/,41057.0,42566.0,43938.0,45370.0,48746.0
" ""39153""","Summit, OH",3.0,Per capita personal income (dollars) 2/,46844.0,48543.0,50574.0,52513.0,56089.0
" ""39155""","Trumbull, OH",3.0,Per capita personal income (dollars) 2/,37326.0,38420.0,39697.0,39820.0,43004.0
" ""39157""","Tuscarawas, OH",3.0,Per capita personal income (dollars) 2/,39487.0,41001.0,43042.0,43293.0,45918.0
" ""39159""","Union, OH",3.0,Per capita personal income (dollars) 2/,47444.0,51948.0,56117.0,57602.0,61776.0
" ""39161""","Van Wert, OH",3.0,Per capita personal income (dollars) 2/,38125.0,39452.0,41302.0,41446.0,46028.0
" ""39163""","Vinton, OH",3.0,Per capita personal income (dollars) 2/,31588.0,32703.0,33888.0,35070.0,39319.0
" ""39165""","Warren, OH",3.0,Per capita personal income (dollars) 2/,55078.0,57587.0,59181.0,62477.0,65724.0
" ""39167""","Washington, OH",3.0,Per capita personal income (dollars) 2/,39074.0,40297.0,42910.0,44189.0,46766.0
" ""39169""","Wayne, OH",3.0,Per capita personal income (dollars) 2/,39876.0,42052.0,44085.0,45601.0,49035.0
" ""39171""","Williams, OH",3.0,Per capita personal income (dollars) 2/,37989.0,39122.0,40563.0,42236.0,44922.0
" ""39173""","Wood, OH",3.0,Per capita personal income (dollars) 2/,43830.0,44704.0,46599.0,47505.0,50634.0
" ""39175""","Wyandot, OH",3.0,Per capita personal income (dollars) 2/,40063.0,41655.0,44322.0,45762.0,50199.0
" ""32001""","Churchill, NV",8.0,Per capita personal income (dollars) 2/,40754.0,43465.0,44422.0,45534.0,49933.0
" ""32003""","Clark, NV",8.0,Per capita personal income (dollars) 2/,43621.0,45547.0,47466.0,50415.0,52642.0
" ""32005""","Douglas, NV",8.0,Per capita personal income (dollars) 2/,63699.0,68957.0,71219.0,75776.0,83914.0
" ""32007""","Elko, NV",8.0,Per capita personal income (dollars) 2/,41905.0,43702.0,45842.0,47268.0,50326.0
" ""32009""","Esmeralda, NV",8.0,Per capita personal income (dollars) 2/,47050.0,46841.0,44562.0,50279.0,48440.0
" ""32011""","Eureka, NV",8.0,Per capita personal income (dollars) 2/,35739.0,39367.0,41186.0,47341.0,47183.0
" ""32013""","Humboldt, NV",8.0,Per capita personal income (dollars) 2/,42862.0,44550.0,45201.0,47662.0,50909.0
" ""32015""","Lander, NV",8.0,Per capita personal income (dollars) 2/,55642.0,59844.0,63803.0,66798.0,68599.0
" ""32017""","Lincoln, NV",8.0,Per capita personal income (dollars) 2/,37102.0,39313.0,41100.0,45367.0,49100.0
" ""32019""","Lyon, NV",8.0,Per capita personal income (dollars) 2/,35326.0,37184.0,38442.0,40136.0,43687.0
" ""32021""","Mineral, NV",8.0,Per capita personal income (dollars) 2/,36453.0,36536.0,37260.0,41505.0,47173.0
" ""32023""","Nye, NV",8.0,Per capita personal income (dollars) 2/,34236.0,35185.0,36012.0,37375.0,39526.0
" ""32027""","Pershing, NV",8.0,Per capita personal income (dollars) 2/,30121.0,32031.0,31721.0,32843.0,36930.0
" ""32029""","Storey, NV",8.0,Per capita personal income (dollars) 2/,46590.0,54513.0,59426.0,60325.0,68045.0
" ""32031""","Washoe, NV",8.0,Per capita personal income (dollars) 2/,50985.0,54729.0,59315.0,61024.0,65020.0
" ""32033""","White Pine, NV",8.0,Per capita personal income (dollars) 2/,40204.0,43268.0,45753.0,48658.0,53488.0
" ""32510""","Carson City (Independent City), NV",8.0,Per capita personal income (dollars) 2/,43038.0,45801.0,48072.0,50035.0,55770.0
